Year,Unnamed: 1,Rank,Institution,Satisfied with Course,Satisfied with Teaching,Satisfied with Feedback,Student to Staff Ratio,Spend per Student,Average Entry Tariff,Value Added Score,Career after 15 months,Continuation,Guardian Score
2014,1,52,Bournemouth,78.3132530120482,82.671104639068,68.4048569527612,21.4885114397633,6.47747570909805,345.127802690583,7.15677091202095,61.3467656415694,98.922336101532,61.2
2014,1,53,University of the Arts London,60.5493133583021,71.4552820193207,63.9810426540284,22.4189644602573,9.01939970717423,317.261463414634,5.95406295754026,52.5940337224384,98.922336101532,61.1
2014,1,54,Liverpool,86.6948663718516,85.9521981186408,64.376873990928,13.2791825104619,7.16760782652924,420.389330975538,4.97045781649669,68.6336633663366,98.922336101532,60.4
2014,1,55,Robert Gordon,87.2594303310238,86.7243867243867,70.6728181468666,19.6864847252677,3.97860937947346,349.71949404762,4.59928344683149,75.074775672981,98.922336101532,59.9
2014,1,56,Lincoln,87.7927063339731,88.848298404153,70.3757780680858,18.2757836213086,4.71637698530316,373.818070818071,4.53237487960517,61.6483516483516,98.922336101532,59.1
2014,1,56,Stirling,86.1746696745085,84.891680760248,70.4718318937734,19.4246126095451,3.81291537439078,324.022506925208,4.38332771598697,66.7082294264339,98.922336101532,59.1
2014,1,58,Northumbria,86.3305473173362,86.7130035764896,74.0686750890833,17.7485461934377,5.12622353147057,331.6529209622,5.03360146998775,59.53293830603,98.922336101532,59.0
2014,1,59,Plymouth,87.866927592955,88.9377886443901,70.495867768595,16.7956563074379,5.94505404725993,315.44642402647,6.00804320843523,60.2333931777379,98.922336101532,58.1
2014,1,60,Swansea,85.9847488824612,86.8085665484168,64.8362640833948,16.1322337608706,5.09038094756201,359.57191058625,4.89796602940089,69.3288962839712,98.922336101532,57.5
2014,1,61,Birmingham City,81.3230681494155,82.5993861965598,72.3235210060017,21.0483941935565,5.56296100162651,323.524683544304,5.88239966713318,63.413506012951,98.922336101532,57.3
2014,1,62,Hull,86.6222328017139,87.8919497828286,70.6154139277889,19.8452951237562,4.46118475148807,343.642281879196,4.38441718053214,66.4745437079731,98.922336101532,57.1
2014,1,63,Essex,83.0649639089395,84.3550624133148,68.8058624326875,16.3729377964613,5.19745683196958,342.498181818182,4.14885337388138,55.7614826752619,98.922336101532,56.8
2014,1,64,UWE Bristol,82.918874847126,85.7478065700877,66.1400285772606,21.7122953109754,3.22240035286833,322.228730226592,7.79421291574706,63.7136990319742,98.922336101532,56.5
2014,1,65,Sunderland,80.8387841477491,84.1816607331858,71.7185697808535,17.0166457348021,6.94142288804248,271.936288088643,5.6640748492477,43.1698113207547,98.922336101532,56.3
2014,1,66,Winchester,87.4276696475539,89.7921599579058,75.4337995583132,17.7274522023339,2.73826614003371,307.37982832618,6.33489884488492,53.5885167464115,98.922336101532,56.2
2014,1,67,Anglia Ruskin,80.6881243063263,86.1826264122986,73.5860230974237,20.2090832402237,7.8292013767646,247.427493047279,5.20019206145967,59.8396501457726,98.922336101532,55.2
2014,1,68,Brighton,80.185537583254,85.381091211995,68.1854973099081,19.0078621554812,4.49870889886062,304.586180713743,5.84412644355128,57.9787234042553,98.922336101532,54.9
2014,1,69,Liverpool John Moores,82.1963394342762,83.9443807936673,73.7414569094849,21.6107378771254,4.21507710250097,327.075065119584,6.91258759932265,56.6119852695012,98.922336101532,54.7
2014,1,70,Edge Hill,83.9230769230769,87.7135726626992,74.7808703675227,17.2497121933441,3.30106267110182,307.343233082707,4.37346771001431,62.7165627165627,98.922336101532,54.3
2014,1,70,Greenwich,83.0716723549488,85.0946506736399,72.0118208683792,21.3457583893773,4.67674977127173,285.564157706093,6.46533499457417,55.264564404062,98.922336101532,54.3
2014,1,72,Sheffield Hallam,81.5025500196155,83.4059852084048,67.4152459337644,19.9775203979086,4.35445022699812,316.27813970322,7.18425332357691,55.2464469307529,98.922336101532,54.2
2014,1,73,Nottingham Trent,81.2006319115324,82.1268754935509,66.8368958618511,20.0364448910899,4.61078441864198,322.373724007561,5.21736583016748,59.3230230522323,98.922336101532,53.7
2014,1,74,Bangor,86.3518197573657,86.7776689520078,77.1984706291276,20.1477173525333,5.02828366247756,320.882039122703,4.84006363191385,51.2953367875648,98.922336101532,53.5
2014,1,74,Teesside,82.0987654320988,84.6125569769152,65.8768887059792,17.9055471275636,5.3738812901778,312.700305810396,4.42586500195415,61.0077519379845,98.922336101532,53.5
2014,1,76,Falmouth,74.0432612312812,80.0748752079867,68.3772075974675,23.9414600199198,5.85165001513775,289.182326621924,4.96245837117772,51.9503546099291,98.922336101532,53.1
2014,1,77,Chichester,87.4166666666667,89.625,73.9572906239573,18.7678754492976,3.26618886576483,307.176991150442,3.72678031528566,49.7297297297297,98.922336101532,52.4
2014,1,78,Bath Spa,84.6396633350868,87.7824487651077,72.4152453148031,21.7630185548638,3.91919883954474,339.214137214137,6.03077270265391,55.1686615886834,98.922336101532,51.8
2014,1,79,Derby,83.5696413678065,85.1283830673144,72.0364403955116,18.7824499517519,4.78563965736105,288.388935108153,4.67959989649669,49.4704049844237,98.922336101532,51.2
2014,1,80,Gloucestershire,83.1526271893244,84.8547933798272,71.380892782645,22.2761382311826,5.08017452958822,295.014414414414,6.83372234151807,56.2378167641326,98.922336101532,50.9
2014,1,81,Queen Margaret,81.8424566088118,83.5611870623541,60.7357057177129,20.4517009241109,2.78787878787879,332.117647058824,6.87085514834206,52.0833333333333,98.922336101532,50.8
2014,1,82,Hertfordshire,82.530737704918,82.1751104848524,65.9488283853766,19.5019885307319,4.19710433531334,312.502676977989,7.01663649566708,56.9572506286672,98.922336101532,50.6
2014,1,83,De Montfort,84.1428571428571,84.5808062789868,70.0205573321151,20.2315034442327,3.23462986198244,300.537722520486,5.63561570104956,55.7584269662921,98.922336101532,50.3
2014,1,84,West London,79.3017456359102,84.3388558924664,72.1556886227545,21.6468243657753,6.12615482637783,234.467429577465,4.48407136030583,50.4635761589404,98.922336101532,50.1
2014,1,85,Edinburgh Napier,82.993459022701,83.850513978288,66.7025365103766,23.8444549053691,3.62842348250354,324.922776911076,7.54474101954273,68.3076923076923,98.922336101532,49.9
2014,1,85,Salford,80.670217487794,81.8025226426626,67.1466666666667,17.6087437072803,3.88712107558663,300.479591836735,4.6371497777187,55.8008213552361,98.922336101532,49.9
2014,1,87,Central Lancashire,83.727909303101,83.2792072612208,72.5830110681424,19.3,5.83887117773218,298.034694504145,3.69341420448274,54.2192429022082,98.922336101532,49.7
2014,1,88,Aberystwyth,88.36129953588,87.6975270065173,68.9179531160663,19.4140227402421,4.79048215387233,327.004207573634,3.29917670329793,53.6303630363036,98.922336101532,49.5
